UHRF1	7.94589360797e-21	4.52878770364	TP53	4.40874963715e-15	2.61618824508
DTL	1.76385991939e-08	5.35878137863	CDKN1A	3.64710424052e-17	2.94965470685
DTL	1.76385991939e-08	5.35878137863	PCNA	1.08239748252e-31	2.18531056993
DTL	1.76385991939e-08	5.35878137863	CDT1	1.64735642021e-07	2.44071797974
DTL	1.76385991939e-08	5.35878137863	TP53	4.40874963715e-15	2.61618824508
DTL	1.76385991939e-08	5.35878137863	CHEK1	7.567991366e-25	2.67208319122
TRIM50	1.52643766013e-08	2.33830469841	TRIM50	1.52643766013e-08	2.33830469841
NEDD4	2.48458233958e-19	2.12516448187	NTRK1	5.33929826437e-10	2.45043652104
NEDD4	2.48458233958e-19	2.12516448187	LAPTM5	8.39710188967e-23	3.69029119286
NEDD4	2.48458233958e-19	2.12516448187	SCNN1B	3.09503002701e-08	6.70003056746
NEDD4	2.48458233958e-19	2.12516448187	NEDD4	2.48458233958e-19	2.12516448187
NEDD4	2.48458233958e-19	2.12516448187	KDR	1.05261758539e-19	2.0910631068
NEDD4	2.48458233958e-19	2.12516448187	AR	1.1408852322e-18	2.26015155758
NEDD4	2.48458233958e-19	2.12516448187	SYK	2.29112120919e-22	2.9033760516
NEDD4	2.48458233958e-19	2.12516448187	CDKN1A	3.64710424052e-17	2.94965470685
NEDD4	2.48458233958e-19	2.12516448187	SPDYA	2.00030205724e-19	2.29673331487
NEDD4	2.48458233958e-19	2.12516448187	F2R	9.24822390147e-38	4.66419362465
NEDD4	2.48458233958e-19	2.12516448187	EGFR	9.16461347087e-09	4.94575116754
NEDD4	2.48458233958e-19	2.12516448187	APOBEC3G	5.95111082548e-21	2.71038224077
NEDD4	2.48458233958e-19	2.12516448187	MYC	2.52379646916e-27	3.46074142306
NEDD4	2.48458233958e-19	2.12516448187	PROM1	8.85256362293e-09	2.18987906464
CDCA3	7.11856696364e-31	2.88586640542	WEE1	2.86378201511e-27	4.96577925195
CDCA3	7.11856696364e-31	2.88586640542	CDKN1A	3.64710424052e-17	2.94965470685
TRIM5	4.62472314631e-17	2.62045122201	TRIM5	4.62472314631e-17	2.62045122201
TRIM6	1.50257006744e-20	3.154026857	BTG2	6.96228162256e-24	2.49679988171
AURKA	1.09509759531e-28	2.60784880367	SOD2	1.47328807593e-09	2.08101487521
MAP3K1	6.05169725747e-22	2.0493993982	JUN	2.56787095075e-28	2.18156436091
TRIM21	2.07774874606e-12	2.12380781741	IRF8	1.74532348415e-18	2.22186635701
TRIM21	2.07774874606e-12	2.12380781741	TRIM21	2.07774874606e-12	2.12380781741
TRIM21	2.07774874606e-12	2.12380781741	TRIM5	4.62472314631e-17	2.62045122201
TRIM21	2.07774874606e-12	2.12380781741	IFI16	4.55338504483e-29	2.78461487522
TRIM21	2.07774874606e-12	2.12380781741	CDKN1A	3.64710424052e-17	2.94965470685
TRIM21	2.07774874606e-12	2.12380781741	IRF7	3.98282438767e-13	2.37972653254
TRIM21	2.07774874606e-12	2.12380781741	SHMT2	1.8184519219e-18	2.31248179883
TRIM21	2.07774874606e-12	2.12380781741	CDT1	1.64735642021e-07	2.44071797974
TRIM22	4.90569048044e-16	2.29773180295	TRIM22	4.90569048044e-16	2.29773180295
KLHL6	1.52558645585e-15	3.15820045768	CDK2	5.59809025178e-31	3.14696768857
SOCS1	1.94297160351e-08	2.96591099832	VAV1	3.7374089094e-19	2.40564234089
SOCS3	4.44904740973e-11	3.01780045858	SIGLEC7	4.48799750909e-19	3.9372028548
SOCS2	1.05277975414e-12	2.52785979281	SOCS1	1.94297160351e-08	2.96591099832
SOCS2	1.05277975414e-12	2.52785979281	SOCS3	4.44904740973e-11	3.01780045858
TNFAIP3	9.09764025654e-09	3.60125036793	TNFAIP3	9.09764025654e-09	3.60125036793
CDC20	5.20544505805e-19	5.34410569601	CENPF	2.8538402174e-19	4.78637080171
CDC20	5.20544505805e-19	5.34410569601	PTTG1	3.08073502532e-26	2.78379233111
CDC20	5.20544505805e-19	5.34410569601	RUNX1	8.16463755248e-26	3.315505005
CDC20	5.20544505805e-19	5.34410569601	BUB1B	2.89236138212e-22	4.55719766417
CDC20	5.20544505805e-19	5.34410569601	NEK2	1.48826665071e-11	2.54382967016
CDC20	5.20544505805e-19	5.34410569601	CCNA2	6.32207205356e-17	2.45363303393
CDC20	5.20544505805e-19	5.34410569601	CDKN1A	3.64710424052e-17	2.94965470685
CDC20	5.20544505805e-19	5.34410569601	SP100	3.39570715007e-25	2.50697491826
DTX3L	9.69941299049e-10	2.20429848129	HIST1H2BJ	1.47227755291e-21	4.13080628909
DTX3L	9.69941299049e-10	2.20429848129	DTX3L	9.69941299049e-10	2.20429848129
TRIM38	4.08140148509e-22	2.3137434812	TRIM38	4.08140148509e-22	2.3137434812
TRAF4	7.34198352024e-21	2.46290897388	NTRK1	5.33929826437e-10	2.45043652104
TRAF4	7.34198352024e-21	2.46290897388	CHEK1	7.567991366e-25	2.67208319122
