RNF14	9.84435283954e-08	0.298305770712	RNF14	9.84435283954e-08	0.298305770712
RNF13	5.6707839367e-12	0.338470607296	RNF13	5.6707839367e-12	0.338470607296
RNF13	5.6707839367e-12	0.338470607296	SNAPIN	6.21440542838e-28	0.476267404229
IRAK1	8.42147125326e-10	0.430687357522	PELI1	1.19511046967e-32	0.844210918061
IRAK4	2.16621883519e-22	0.498424492086	PELI1	1.19511046967e-32	0.844210918061
CBLB	2.64429124639e-25	0.590478374654	CBLB	2.64429124639e-25	0.590478374654
CBLB	2.64429124639e-25	0.590478374654	CD247	1.03672830268e-25	2.45863578378
CBLB	2.64429124639e-25	0.590478374654	EGFR	4.67663556153e-24	1.69330984304
CBLB	2.64429124639e-25	0.590478374654	NLRP3	1.75738930807e-23	1.50453316998
CBLB	2.64429124639e-25	0.590478374654	SH3KBP1	2.85449603692e-10	0.399846285579
RAB40C	1.72022602149e-17	0.754103617535	RACK1	2.00271199852e-35	1.22190796221
UBE4A	1.24730922308e-10	0.151832900246	UBE4A	1.24730922308e-10	0.151832900246
FBXW11	1.58361995031e-08	0.173670890123	CEP68	6.92828653554e-06	0.2168930117
FBXW11	1.58361995031e-08	0.173670890123	CLSPN	1.87219935615e-30	2.86050424254
FBXW11	1.58361995031e-08	0.173670890123	CTNNB1	2.19433546015e-06	0.216977915261
FBXW11	1.58361995031e-08	0.173670890123	DDIT4	5.91048918685e-29	2.46436974719
FBXW11	1.58361995031e-08	0.173670890123	FBXO5	3.7922752203e-14	0.546044291035
FBXW11	1.58361995031e-08	0.173670890123	FBXW11	1.58361995031e-08	0.173670890123
FBXW11	1.58361995031e-08	0.173670890123	IFNAR1	1.73914896161e-21	0.394056687655
FBXW11	1.58361995031e-08	0.173670890123	IKBKB	8.35440018256e-10	0.251212294774
FBXW11	1.58361995031e-08	0.173670890123	NFKB1	1.05003341424e-15	0.385979456633
FBXW11	1.58361995031e-08	0.173670890123	NFKBIA	1.63770860484e-16	0.763608371392
FBXW11	1.58361995031e-08	0.173670890123	PDCD4	3.03716107038e-33	0.719617610838
FBXW11	1.58361995031e-08	0.173670890123	PER2	2.73798896324e-15	0.832510921046
FBXW11	1.58361995031e-08	0.173670890123	PLK4	4.79156140568e-33	1.54762694684
FBXW11	1.58361995031e-08	0.173670890123	SIPA1L2	3.29398974201e-31	1.336619312
UHRF1	2.46318353453e-27	2.85916109476	DNMT1	1.88080209282e-24	0.627935532325
UHRF1	2.46318353453e-27	2.85916109476	PML	2.73752819691e-27	0.8937959645
UHRF1	2.46318353453e-27	2.85916109476	TP53	8.41576446439e-21	0.581946185605
DTL	9.08662738357e-27	3.43972011262	CDC6	3.29219453016e-23	2.64674471287
DTL	9.08662738357e-27	3.43972011262	CDKN1A	2.13802567612e-16	1.26947250036
DTL	9.08662738357e-27	3.43972011262	CDT1	1.90413824806e-24	1.47524729289
DTL	9.08662738357e-27	3.43972011262	CHEK1	6.48832972517e-16	0.802127760553
DTL	9.08662738357e-27	3.43972011262	ERCC5	6.42015588769e-30	0.662610767969
DTL	9.08662738357e-27	3.43972011262	KMT5A	3.56473481777e-06	0.23263465149
DTL	9.08662738357e-27	3.43972011262	PCNA	1.4946511776e-20	0.576745282587
DTL	9.08662738357e-27	3.43972011262	PDCD4	3.03716107038e-33	0.719617610838
DTL	9.08662738357e-27	3.43972011262	POLD4	2.83734008151e-08	0.288345542523
DTL	9.08662738357e-27	3.43972011262	POLH	1.60515232485e-37	0.879155116505
DTL	9.08662738357e-27	3.43972011262	SDE2	1.52038167028e-11	0.237108520002
DTL	9.08662738357e-27	3.43972011262	TDG	1.0576844198e-23	0.521975232303
DTL	9.08662738357e-27	3.43972011262	TP53	8.41576446439e-21	0.581946185605
TANK	4.43381605146e-42	0.759839844705	BIRC3	1.16893944462e-17	3.12621543415
TANK	4.43381605146e-42	0.759839844705	DUSP14	3.37650963232e-13	0.747800624153
TANK	4.43381605146e-42	0.759839844705	IKBKE	7.68089432596e-14	1.04449378709
